postal_code,lat,lon
486035,1.33796640067292,103.964628553987
486042,1.33824039424584,103.965227334327
486046,1.34417230916592,103.965050995077
488362,1.34694405124812,103.962443253134
506996,1.3798679669468,103.962453075102
508668,1.36159595185264,103.968858911231
509025,1.3784836702768,103.958219159144
509026,1.37828503562972,103.957794619352
509397,1.37746857655612,103.958408733539
510129,1.36651869481811,103.955623407278
510187,1.36478561975397,103.959292481623
510197,1.36640299690077,103.960738659652
510214,1.36771508142416,103.961300162015
510258,1.36707357525622,103.964632225014
510561,1.36701303042853,103.950865061907
510575,1.37310921796248,103.946261131546
510735,1.37971737497341,103.9366321387
513524,1.37054529360258,103.947594575271
518239,1.37099780377049,103.964110392533
518798,1.37550677054835,103.934953276155
519497,1.37609103244793,103.95353288824
520123,1.34530661835845,103.953187956159
520154,1.34480692268474,103.956996641655
520219,1.35479243854559,103.952612725374
520262,1.35375663916488,103.950970401367
520374,1.35642450429126,103.958609343071
520400,1.35797322904481,103.949288295721
520432,1.35887571395227,103.950535549557
520433,1.3590622441865,103.951083181129
520647,1.36739236053972,103.941824444979
520856,1.35344324893831,103.936557632514
520871,1.35440347555796,103.932702293995
520878,1.35221187065647,103.931382253216
521106,1.34753918631699,103.94767543125
521159,1.35104130847402,103.946051539375
521866,1.35536454193962,103.934477898052
521954,1.34333728229859,103.937280857532
522487,1.36075820406707,103.957884242384
523662,1.36970874109309,103.933943576505
528539,1.35324276344947,103.928821304519
528565,1.3632481897246,103.938914821167
528833,1.34270592355576,103.953024618234
529284,1.35436981591879,103.959906449844
529906,1.33946174229267,103.949306367827
529915,1.34496563541971,103.955167766829
530023,1.36486665431312,103.890727968932
530328,1.36874824600499,103.896534515412
530414,1.37490432557755,103.895995988554
530541,1.37746143213216,103.891272654803
530565,1.38051822975687,103.887953240185
530667,1.37378501535751,103.883849096326
530706,1.36596036249795,103.888646477925
532365,1.36920419004326,103.897512942583
533475,1.3752181870956,103.899995256616
533986,1.38256880201065,103.880452545534
534965,1.34832066851505,103.880802521838
536186,1.34656520353906,103.88279441469
536290,1.34580622499118,103.875741690705
537319,1.36062589411973,103.890415463242
537822,1.37126024725601,103.897421430636
539784,1.34362014075942,103.879739130274
539830,1.35474020649844,103.883092839562
540143,1.39006592833714,103.905723427087
540231,1.38914380084977,103.901353490892
540269,1.38438914928533,103.895632910316
540351,1.39332786581517,103.886617625113
541178,1.38897323682802,103.909651586289
541290,1.3960787618403,103.896727615807
541295,1.39827117432616,103.899278132144
541303,1.38707885236737,103.890776484596
541314,1.39096346792355,103.889146783177
541330,1.39662723290185,103.889865436797
542277,1.38233665684196,103.894510812295
542278,1.38235083780012,103.890641438035
542281,1.38572826679961,103.891859601685
542325,1.39290849064575,103.890675455376
542336,1.39753870291447,103.889080058161
544576,1.38856301181347,103.909300333582
544583,1.38514646288138,103.90235039044
544835,1.39602238832875,103.891834051543
545571,1.35806026279456,103.875116232416
546871,1.36872483704663,103.880678266952
548651,1.39167651775815,103.900382210559
548674,1.3934582955135,103.900515289299
550103,1.37067353047523,103.870263924296
550219,1.35835882532411,103.872182035504
550246,1.35192270531399,103.869660835834
550504,1.37355994058113,103.876188548015
554360,1.37598331035084,103.870647299542
555876,1.36920169650272,103.875626645957
556912,1.35465462702531,103.863861122795
558758,1.35821479486693,103.863661436714
560209,1.36897078875054,103.843284534663
560415,1.36445335577543,103.853655233672
560442,1.36565326940253,103.855232195496
560533,1.37416923724326,103.853001920124
560556,1.37203235843331,103.857625381508
